"compromissionType";"poweredBy";"serverType";"contentType";"isHiddenFraudulent";"contentLength";"ulrLenght"
2.0;"ASP.NET";"Microsoft";"text";"FALSE";4172;40
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12750;42
2.0;"ASP.NET";"Microsoft";"text";"FALSE";4108;51
2.0;"ASP.NET";"Microsoft";"text";"FALSE";5313;53
2.0;"ASP.NET";"Microsoft";"text";"FALSE";13753;48
2.0;"ASP.NET";"Microsoft";"text";"FALSE";3663;47
2.0;"ASP.NET";"Microsoft";"text";"FALSE";5854;46
2.0;"ASP.NET";"Microsoft";"text";"FALSE";2766;46
2.0;"ASP.NET";"Microsoft";"text";"FALSE";3044;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";3852;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";2612;58
2.0;"ASP.NET";"Microsoft";"text";"FALSE";2717;52
2.0;"ASP.NET";"Microsoft";"text";"FALSE";6095;42
2.0;"ASP.NET";"Microsoft";"text";"FALSE";3406;39
2.0;"ASP.NET";"Microsoft";"text";"FALSE";3366;39
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12960;50
2.0;"ASP.NET";"Microsoft";"text";"FALSE";21012;42
2.0;"ASP.NET";"Microsoft";"text";"FALSE";11076;46
2.0;"ASP.NET";"Microsoft";"text";"FALSE";3001;37
2.0;"ASP.NET";"Microsoft";"text";"FALSE";3775;42
2.0;"ASP.NET";"Microsoft";"text";"FALSE";4527;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";3301;40
2.0;"ASP.NET";"Microsoft";"text";"FALSE";5288;40
2.0;"ASP.NET";"Microsoft";"text";"FALSE";220306;41
2.0;"ASP.NET";"Microsoft";"text";"FALSE";5702;41
2.0;"ASP.NET";"Microsoft";"text";"FALSE";8527;39
2.0;"ASP.NET";"Microsoft";"text";"FALSE";6560;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";6421;39
2.0;"ASP.NET";"Microsoft";"text";"FALSE";6551;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";5606;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";8526;38
2.0;"ASP.NET";"Microsoft";"text";"FALSE";22836;39
2.0;"ASP.NET";"Microsoft";"text";"FALSE";4108;51
2.0;"ASP.NET";"Microsoft";"text";"FALSE";3784;67
2.0;"ASP.NET";"Microsoft";"text";"FALSE";3784;67
2.0;"ASP.NET";"Microsoft";"text";"FALSE";3784;67
2.0;"ASP.NET";"Microsoft";"text";"FALSE";3582;67
2.0;"ASP.NET";"Microsoft";"text";"TRUE";1;51
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4422;112
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4492;102
2.0;"ASP.NET";"Microsoft";"text";"TRUE";5407;49
2.0;"ASP.NET";"Microsoft";"text";"TRUE";5407;47
2.0;"ASP.NET";"Microsoft";"text";"FALSE";84;29
2.0;"ASP.NET";"Microsoft";"text";"FALSE";8135;35
2.0;"ASP.NET";"Microsoft";"text";"FALSE";39924;33
2.0;"ASP.NET";"Microsoft";"text";"FALSE";23605;33
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17988;33
2.0;"ASP.NET";"Microsoft";"text";"FALSE";8049;33
2.0;"ASP.NET";"Microsoft";"text";"FALSE";14123;33
2.0;"ASP.NET";"Microsoft";"text";"FALSE";5400;33
2.0;"ASP.NET";"Microsoft";"text";"FALSE";5241;33
2.0;"ASP.NET";"Microsoft";"text";"FALSE";8905;32
2.0;"ASP.NET";"Microsoft";"text";"FALSE";7396;34
2.0;"ASP.NET";"Microsoft";"text";"FALSE";6241;27
2.0;"ASP.NET";"Microsoft";"text";"FALSE";39955;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";34021;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";23330;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";15174;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";23652;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";23989;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";18035;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";24751;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";8082;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";14156;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";7568;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10247;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10112;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10456;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";5262;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";8964;34
2.0;"ASP.NET";"Microsoft";"text";"FALSE";8993;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";6109;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";6109;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";6109;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";6822;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";7090;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";8851;34
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10635;34
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12848;34
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10876;34
2.0;"ASP.NET";"Microsoft";"text";"FALSE";9615;28
2.0;"ASP.NET";"Microsoft";"text";"FALSE";11780;34
2.0;"ASP.NET";"Microsoft";"text";"FALSE";26677;34
2.0;"ASP.NET";"Microsoft";"text";"FALSE";8876;34
2.0;"ASP.NET";"Microsoft";"text";"FALSE";24909;34
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10304;34
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10880;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";9282;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";9834;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";11033;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";5278;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";8522;34
2.0;"ASP.NET";"Microsoft";"text";"FALSE";9743;34
2.0;"ASP.NET";"Microsoft";"text";"FALSE";7999;34
2.0;"ASP.NET";"Microsoft";"text";"FALSE";8271;34
2.0;"ASP.NET";"Microsoft";"text";"FALSE";7433;45
2.0;"ASP.NET";"Microsoft";"text";"TRUE";5407;48
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4422;131
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4423;79
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4422;123
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4422;131
2.0;"ASP.NET";"Microsoft";"text";"FALSE";1309;32
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4424;131
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4424;115
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4422;111
2.0;"ASP.NET";"Microsoft";"text";"FALSE";1309;33
2.0;"ASP.NET";"Microsoft";"text";"FALSE";4244;30
2.0;"ASP.NET";"Microsoft";"text";"FALSE";1309;36
2.0;"ASP.NET";"Microsoft";"text";"FALSE";16265;36
2.0;"ASP.NET";"Microsoft";"text";"FALSE";13924;33
2.0;"ASP.NET";"Microsoft";"text";"FALSE";18235;41
2.0;"ASP.NET";"Microsoft";"text";"FALSE";20197;39
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12923;42
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12541;31
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12551;35
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17633;37
2.0;"ASP.NET";"Microsoft";"text";"FALSE";13629;41
2.0;"ASP.NET";"Microsoft";"text";"FALSE";13447;37
2.0;"ASP.NET";"Microsoft";"text";"FALSE";16550;42
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12884;42
2.0;"ASP.NET";"Microsoft";"text";"FALSE";84;37
2.0;"ASP.NET";"Microsoft";"text";"FALSE";84;37
2.0;"ASP.NET";"Microsoft";"text";"FALSE";84;37
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17894;32
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12550;35
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12559;39
2.0;"ASP.NET";"Microsoft";"text";"FALSE";19366;37
2.0;"ASP.NET";"Microsoft";"text";"FALSE";16019;37
2.0;"ASP.NET";"Microsoft";"text";"FALSE";14014;32
2.0;"ASP.NET";"Microsoft";"text";"FALSE";20204;46
2.0;"ASP.NET";"Microsoft";"text";"FALSE";19438;46
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17439;46
2.0;"ASP.NET";"Microsoft";"text";"FALSE";16487;46
2.0;"ASP.NET";"Microsoft";"text";"FALSE";15876;46
2.0;"ASP.NET";"Microsoft";"text";"FALSE";15891;46
2.0;"ASP.NET";"Microsoft";"text";"FALSE";18153;46
2.0;"ASP.NET";"Microsoft";"text";"FALSE";15863;46
2.0;"ASP.NET";"Microsoft";"text";"FALSE";13922;38
2.0;"ASP.NET";"Microsoft";"text";"FALSE";14146;38
2.0;"ASP.NET";"Microsoft";"text";"FALSE";14435;38
2.0;"ASP.NET";"Microsoft";"text";"FALSE";14743;39
2.0;"ASP.NET";"Microsoft";"text";"FALSE";13535;36
2.0;"ASP.NET";"Microsoft";"text";"FALSE";15339;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17456;42
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12592;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12207;34
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12217;38
2.0;"ASP.NET";"Microsoft";"text";"FALSE";13077;40
2.0;"ASP.NET";"Microsoft";"text";"FALSE";13303;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";13059;40
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12571;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12572;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";18881;40
2.0;"ASP.NET";"Microsoft";"text";"FALSE";18796;40
2.0;"ASP.NET";"Microsoft";"text";"FALSE";15453;40
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17404;35
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12197;38
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12082;42
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12713;40
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12721;40
2.0;"ASP.NET";"Microsoft";"text";"FALSE";13539;35
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17463;49
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17825;49
2.0;"ASP.NET";"Microsoft";"text";"FALSE";16386;49
2.0;"ASP.NET";"Microsoft";"text";"FALSE";15718;49
2.0;"ASP.NET";"Microsoft";"text";"FALSE";15399;49
2.0;"ASP.NET";"Microsoft";"text";"FALSE";15341;49
2.0;"ASP.NET";"Microsoft";"text";"FALSE";16860;49
2.0;"ASP.NET";"Microsoft";"text";"FALSE";15355;49
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12675;41
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12832;41
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12832;41
2.0;"ASP.NET";"Microsoft";"text";"FALSE";1309;27
2.0;"ASP.NET";"Microsoft";"text";"FALSE";13572;36
2.0;"ASP.NET";"Microsoft";"text";"FALSE";15173;38
2.0;"ASP.NET";"Microsoft";"text";"FALSE";14347;38
2.0;"ASP.NET";"Microsoft";"text";"FALSE";14207;38
2.0;"ASP.NET";"Microsoft";"text";"FALSE";14636;38
2.0;"ASP.NET";"Microsoft";"text";"FALSE";14892;38
2.0;"ASP.NET";"Microsoft";"text";"FALSE";15592;38
2.0;"ASP.NET";"Microsoft";"text";"FALSE";21752;38
2.0;"ASP.NET";"Microsoft";"text";"FALSE";14479;38
2.0;"ASP.NET";"Microsoft";"text";"FALSE";20494;38
2.0;"ASP.NET";"Microsoft";"text";"FALSE";14607;38
2.0;"ASP.NET";"Microsoft";"text";"FALSE";14775;38
2.0;"ASP.NET";"Microsoft";"text";"FALSE";15098;38
2.0;"ASP.NET";"Microsoft";"text";"FALSE";18816;49
2.0;"ASP.NET";"Microsoft";"text";"FALSE";16671;49
2.0;"ASP.NET";"Microsoft";"text";"FALSE";19666;53
2.0;"ASP.NET";"Microsoft";"text";"FALSE";16009;53
2.0;"ASP.NET";"Microsoft";"text";"FALSE";18914;53
2.0;"ASP.NET";"Microsoft";"text";"FALSE";16026;53
2.0;"ASP.NET";"Microsoft";"text";"FALSE";16486;53
2.0;"ASP.NET";"Microsoft";"text";"FALSE";16485;53
2.0;"ASP.NET";"Microsoft";"text";"FALSE";16584;53
2.0;"ASP.NET";"Microsoft";"text";"FALSE";15439;53
2.0;"ASP.NET";"Microsoft";"text";"FALSE";15939;53
2.0;"ASP.NET";"Microsoft";"text";"FALSE";15405;53
2.0;"ASP.NET";"Microsoft";"text";"FALSE";15439;53
2.0;"ASP.NET";"Microsoft";"text";"FALSE";15971;53
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4423;63
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4439;86
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4439;74
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4424;95
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4422;63
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4424;125
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4422;98
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4424;83
2.0;"ASP.NET";"Microsoft";"text";"FALSE";0;42
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4423;25
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4422;75
2.0;"ASP.NET";"Microsoft";"text";"TRUE";7477;41
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4424;125
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4424;129
2.0;"ASP.NET";"Microsoft";"text";"TRUE";8993;195
2.0;"ASP.NET";"Microsoft";"text";"FALSE";1309;28
2.0;"ASP.NET";"Microsoft";"text";"FALSE";14989;27
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17870;39
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17178;54
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17466;55
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17105;55
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17089;39
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17099;54
2.0;"ASP.NET";"Microsoft";"text";"FALSE";18903;40
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17865;56
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17572;56
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17111;56
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17350;56
2.0;"ASP.NET";"Microsoft";"text";"FALSE";15885;56
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17466;40
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17135;55
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17021;55
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17272;39
2.0;"ASP.NET";"Microsoft";"text";"FALSE";16776;54
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17016;55
2.0;"ASP.NET";"Microsoft";"text";"FALSE";16743;55
2.0;"ASP.NET";"Microsoft";"text";"FALSE";16192;40
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10779;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10746;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10739;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10738;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10748;63
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10752;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10740;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10708;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10709;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10752;63
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17766;59
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12753;60
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10748;63
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10752;63
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10712;63
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10716;63
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10699;63
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10697;63
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10722;63
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10736;63
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10704;63
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10701;63
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17385;61
2.0;"ASP.NET";"Microsoft";"text";"FALSE";12875;61
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10779;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10746;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10739;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10738;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10752;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10740;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10708;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10709;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10731;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10711;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17420;62
2.0;"ASP.NET";"Microsoft";"text";"FALSE";11785;62
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10701;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10692;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10713;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10700;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10707;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10705;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10697;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10713;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10713;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10713;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17340;62
2.0;"ASP.NET";"Microsoft";"text";"FALSE";15760;62
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10728;63
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10723;63
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10699;63
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10700;63
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10725;63
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10742;63
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10773;63
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10707;63
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10755;63
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10700;63
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17206;59
2.0;"ASP.NET";"Microsoft";"text";"FALSE";15805;59
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17220;61
2.0;"ASP.NET";"Microsoft";"text";"FALSE";15815;61
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10737;65
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10742;65
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10742;65
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10744;65
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10750;65
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10706;65
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10772;65
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10732;65
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10700;65
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10729;65
2.0;"ASP.NET";"Microsoft";"text";"FALSE";19002;60
2.0;"ASP.NET";"Microsoft";"text";"FALSE";14495;61
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10722;65
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10721;65
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10720;65
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10735;65
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10706;65
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4422;65
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4492;64
2.0;"ASP.NET";"Microsoft";"text";"FALSE";1309;34
2.0;"ASP.NET";"Microsoft";"text";"FALSE";28109;33
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4494;71
2.0;"ASP.NET";"Microsoft";"text";"TRUE";8989;195
2.0;"ASP.NET";"Microsoft";"text";"TRUE";8980;61
2.0;"ASP.NET";"Microsoft";"text";"TRUE";8946;28
2.0;"ASP.NET";"Microsoft";"text";"TRUE";8981;61
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4424;141
2.0;"ASP.NET";"Microsoft";"text";"TRUE";1794;105
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4422;98
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4422;98
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4437;117
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4437;117
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4437;117
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4437;117
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4422;98
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4422;94
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4422;100
2.0;"ASP.NET";"Microsoft";"text";"TRUE";27695;109
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4424;129
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4424;125
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4492;79
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4424;141
2.0;"ASP.NET";"Microsoft";"text";"FALSE";981;37
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4424;116
2.0;"ASP.NET";"Microsoft";"text";"FALSE";50378;38
2.0;"ASP.NET";"Microsoft";"text";"FALSE";50386;38
2.0;"ASP.NET";"Microsoft";"text";"TRUE";50385;38
2.0;"ASP.NET";"Microsoft";"text";"FALSE";21920;32
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4492;88
2.0;"ASP.NET";"Microsoft";"text";"TRUE";1;18
2.0;"ASP.NET";"Microsoft";"image";"TRUE";5920;20
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10701;65
2.0;"ASP.NET";"Microsoft";"text";"FALSE";10721;65
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4422;21
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4422;77
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4422;123
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4492;80
2.0;"ASP.NET";"Microsoft";"text";"TRUE";1;57
2.0;"ASP.NET";"Microsoft";"text";"FALSE";1309;53
2.0;"ASP.NET";"Microsoft";"text";"TRUE";7477;142
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4424;25
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4492;23
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4423;100
2.0;"ASP.NET";"Microsoft";"text";"TRUE";398;20
2.0;"ASP.NET";"Microsoft";"text";"FALSE";1309;53
2.0;"ASP.NET";"Microsoft";"text";"TRUE";7477;142
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4422;74
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4493;73
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4437;140
2.0;"ASP.NET";"Microsoft";"text";"TRUE";27695;110
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4492;29
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4492;26
2.0;"ASP.NET";"Microsoft";"text";"TRUE";4492;38
2.0;"ASP.NET";"Microsoft";"text";"TRUE";7477;63
2.0;"ASP.NET";"Microsoft";"text";"TRUE";1309;38
2.0;"ASP.NET";"Microsoft";"text";"FALSE";25725;32
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17326;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17405;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17744;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17399;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17106;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17274;46
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17235;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";20302;46
2.0;"ASP.NET";"Microsoft";"text";"FALSE";19573;46
2.0;"ASP.NET";"Microsoft";"text";"FALSE";20359;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";19520;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";18514;46
2.0;"ASP.NET";"Microsoft";"text";"FALSE";19403;46
2.0;"ASP.NET";"Microsoft";"text";"FALSE";19154;46
2.0;"ASP.NET";"Microsoft";"text";"FALSE";18883;46
2.0;"ASP.NET";"Microsoft";"text";"FALSE";21183;46
2.0;"ASP.NET";"Microsoft";"text";"FALSE";19537;46
2.0;"ASP.NET";"Microsoft";"text";"FALSE";18929;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";1;47
2.0;"ASP.NET";"Microsoft";"text";"FALSE";0;54
2.0;"ASP.NET";"Microsoft";"text";"FALSE";0;54
2.0;"ASP.NET";"Microsoft";"text";"FALSE";0;54
2.0;"ASP.NET";"Microsoft";"text";"FALSE";0;54
2.0;"ASP.NET";"Microsoft";"text";"FALSE";1;50
2.0;"ASP.NET";"Microsoft";"text";"FALSE";1;50
2.0;"ASP.NET";"Microsoft";"text";"FALSE";1;50
2.0;"ASP.NET";"Microsoft";"text";"FALSE";19546;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";19458;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";20628;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";19327;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";21004;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";20207;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";19863;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";19424;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";19885;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";22310;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17318;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17410;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17265;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17486;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";17298;44
2.0;"ASP.NET";"Microsoft";"text";"FALSE";18256;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";20270;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";19465;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";19816;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";19362;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";18636;45
2.0;"ASP.NET";"Microsoft";"text";"FALSE";18957;45
